chr	variable	window	start	end	median_bayes
Ha412HOChr13	DD5_e	816	48274577	48280174	13.986672635
Ha412HOChr13	EXT_e	1081	58915390	58954284	9.819558220000001
Ha412HOChr13	MAP_e	272	15863271	15866918	9.90257646
Ha412HOChr13	MAP_e	273	15866934	15883026	9.41553184
Ha412HOChr13	MWMT_e	1081	58915390	58954284	10.291857175
Ha412HOChr13	RH_e	239	13504853	13507812	6.7187283
Ha412HOChr13	RH_e	264	15504984	15712375	6.97941619
Ha412HOChr13	RH_e	265	15712500	15722990	8.03011149
Ha412HOChr13	SHM_e	2630	116542788	116548541	10.317879925
Ha412HOChr13	SHM_e	2645	117101777	117113432	12.75981829
Ha412HOChr13	SHM_e	2647	117121782	117195690	10.256271055
Ha412HOChr13	SHM_e	2649	117207454	117335889	10.35418136
Ha412HOChr13	TD_e	201	10863869	10867404	12.367298304999998
Ha412HOChr13	TD_e	206	11049716	11054424	9.538666005
Ha412HOChr13	TD_e	638	40354285	40395097	10.97897302
Ha412HOChr14	AHM_e	610	40299080	40388520	2.35586014
Ha412HOChr14	AHM_e	640	49380483	49384458	3.897904535
Ha412HOChr14	AHM_e	647	49758380	49902111	8.647201185
Ha412HOChr14	AHM_e	1494	107419531	107422899	8.186025125
Ha412HOChr14	AHM_e	1495	107422943	107506695	5.949567075
Ha412HOChr14	AHM_e	1497	107561443	107579362	2.10539084
Ha412HOChr14	DD18_e	605	39836442	40233752	13.429959085
Ha412HOChr14	DD18_e	647	49758380	49902111	19.0299364
Ha412HOChr14	DD5_e	605	39836442	40233752	10.99927946
Ha412HOChr14	DD5_e	647	49758380	49902111	13.327293000000001
Ha412HOChr14	Eref_e	647	49758380	49902111	8.26861121
Ha412HOChr14	MAT_e	605	39836442	40233752	13.57916488
Ha412HOChr14	MAT_e	647	49758380	49902111	17.615206020000002
Ha412HOChr14	MWMT_e	605	39836442	40233752	10.93755416
Ha412HOChr14	MWMT_e	647	49758380	49902111	21.44315923
Ha412HOChr15	latitude_e	4224	161017935	161021018	12.129356820000002
Ha412HOChr16	AHM_e	2112	113610732	113657332	1.92787066
Ha412HOChr16	AHM_e	2113	113657378	113708394	3.105652075
Ha412HOChr16	bFFP_e	1896	102477773	102521557	14.074637854999999
Ha412HOChr16	bFFP_e	1898	102564023	102574944	11.88325536
Ha412HOChr16	bFFP_e	1906	102969801	102981090	12.55141527
Ha412HOChr16	DD_18_e	1893	102316502	102322925	15.072321435
Ha412HOChr16	DD_18_e	1894	102322990	102468632	14.883623544999999
Ha412HOChr16	DD_18_e	1895	102468638	102477619	16.478151905
Ha412HOChr16	DD_18_e	1896	102477773	102521557	14.70831911
Ha412HOChr16	DD_18_e	1906	102969801	102981090	15.910866805
Ha412HOChr16	DD5_e	1894	102322990	102468632	12.674162095
Ha412HOChr16	DD5_e	1895	102468638	102477619	12.679126884999999
Ha412HOChr16	DD5_e	1896	102477773	102521557	11.957283085
Ha412HOChr16	eFFP_e	1893	102316502	102322925	12.84967582
Ha412HOChr16	eFFP_e	1895	102468638	102477619	12.911750905
Ha412HOChr16	eFFP_e	1896	102477773	102521557	14.575322255
Ha412HOChr16	eFFP_e	1898	102564023	102574944	13.138007980000001
Ha412HOChr16	eFFP_e	1906	102969801	102981090	14.66859721
Ha412HOChr16	EMT_e	1893	102316502	102322925	15.750855245
Ha412HOChr16	EMT_e	1894	102322990	102468632	16.125172555
Ha412HOChr16	EMT_e	1895	102468638	102477619	16.889272915
Ha412HOChr16	EMT_e	1896	102477773	102521557	17.708252065
Ha412HOChr16	EMT_e	1898	102564023	102574944	14.731134180000002
Ha412HOChr16	EMT_e	1906	102969801	102981090	17.897987049999998
Ha412HOChr16	FFP_e	1893	102316502	102322925	13.052306765
Ha412HOChr16	FFP_e	1894	102322990	102468632	12.73166302
Ha412HOChr16	FFP_e	1895	102468638	102477619	12.940055035
Ha412HOChr16	FFP_e	1896	102477773	102521557	14.84129782
Ha412HOChr16	FFP_e	1898	102564023	102574944	13.55010232
Ha412HOChr16	FFP_e	1906	102969801	102981090	14.29888976
Ha412HOChr16	longitude_e	3788	189460826	189495926	36.450695554999996
Ha412HOChr16	longitude_e	3789	189495988	189547715	19.788234844999998
Ha412HOChr16	MAP_e	2503	132533024	132539328	8.440705470000001
Ha412HOChr16	MAT_e	1893	102316502	102322925	14.279466205
Ha412HOChr16	MAT_e	1894	102322990	102468632	15.01743337
Ha412HOChr16	MAT_e	1895	102468638	102477619	16.19351704
Ha412HOChr16	MAT_e	1896	102477773	102521557	13.942267035
Ha412HOChr16	MAT_e	1906	102969801	102981090	14.379512865
Ha412HOChr16	MAT_e	1911	103209890	103217280	12.331751109999999
Ha412HOChr16	MCMT_e	1895	102468638	102477619	13.782241205
Ha412HOChr16	MCMT_e	1896	102477773	102521557	14.19527079
Ha412HOChr16	MSP_e	3788	189460826	189495926	16.25345408
Ha412HOChr16	NFFD_e	1893	102316502	102322925	12.59094994
Ha412HOChr16	NFFD_e	1894	102322990	102468632	13.87067262
Ha412HOChr16	NFFD_e	1895	102468638	102477619	12.9986508
Ha412HOChr16	NFFD_e	1896	102477773	102521557	15.29780094
Ha412HOChr16	NFFD_e	1898	102564023	102574944	12.32148296
Ha412HOChr16	NFFD_e	1902	102771522	102829439	12.320110865
Ha412HOChr16	NFFD_e	1906	102969801	102981090	14.569191765
Ha412HOChr16	RH_e	3341	164705017	164712651	14.598409945
Ha412HOChr16	RH_e	3342	164712667	164716934	15.305048075000002
Ha412HOChr17	DD_18_e	2227	83339283	83649628	16.31561148
Ha412HOChr17	eFFP_e	2210	82719716	82721393	12.762978255
Ha412HOChr17	eFFP_e	2227	83339283	83649628	16.999062015
Ha412HOChr17	EMT_e	2210	82719716	82721393	15.759722884999999
Ha412HOChr17	EMT_e	2227	83339283	83649628	19.091729585000003
Ha412HOChr17	latitude_e	2241	84223253	84239862	16.593258685000002
Ha412HOChr17	latitude_e	2246	84953860	85029880	17.685653675
Ha412HOChr17	latitude_e	3688	173655650	173673170	14.65236735
Ha412HOChr17	latitude_e	3689	173673495	173685324	14.3216004
Ha412HOChr17	latitude_e	3690	173685333	173687167	15.226232335
Ha412HOChr17	latitude_e	3691	173687179	173711391	11.656859135000001
Ha412HOChr17	latitude_e	3692	173711406	173773646	14.47429576
Ha412HOChr17	MAP_e	3417	158205251	158275469	13.90837181
Ha412HOChr17	MAP_e	3418	158275473	158370098	13.34313575
Ha412HOChr17	MAT_e	2227	83339283	83649628	15.173224415
Ha412HOChr17	MCMT_e	2210	82719716	82721393	15.57165741
Ha412HOChr17	MCMT_e	2227	83339283	83649628	15.431902315
Ha412HOChr17	MCMT_e	2241	84223253	84239862	14.78831396
Ha412HOChr17	MCMT_e	2246	84953860	85029880	13.7137782
Ha412HOChr17	MWMT_e	2264	85615076	85663345	8.010670730000001
Ha412HOChr17	MWMT_e	2266	85671528	85679850	8.382315689999999
Ha412HOChr17	MWMT_e	2268	85899650	85901429	8.45114091
Ha412HOChr17	MWMT_e	2271	85905409	85910197	8.61052599
Ha412HOChr17	TD_e	2238	84026484	84029281	9.02442542
Ha412HOChr17	TD_e	2246	84953860	85029880	8.40143286
