chrom	start	end	mid	the_mds	outlier	n	mds_coord
HanXRQChr01	38397201	38687697	38542449	-0.15506339038687728	Outlier	60	mds33-neg
HanXRQChr01	116576416	118222450	117399433	-0.19696170137879762	Outlier	249	mds33-neg
HanXRQChr01	118222456	118887801	118555128.5	-0.12543195007400884	Outlier	250	mds33-neg
HanXRQChr01	119579761	119862513	119721137	-0.13051719979616686	Outlier	253	mds33-neg
HanXRQChr01	119863009	120802483	120332746	-0.14715638581641216	Outlier	254	mds33-neg
HanXRQChr06	8256455	8531719	8394087	-0.13367468199276836	Outlier	2035	mds30-neg
HanXRQChr06	8894377	8975443	8934910	-0.11351887330445706	Outlier	2037	mds30-neg
HanXRQChr06	8975460	9227249	9101354.5	-0.14455769976997213	Outlier	2038	mds30-neg
HanXRQChr06	9227265	9440911	9334088	-0.12760107627679246	Outlier	2039	mds30-neg
HanXRQChr06	9440914	9953118	9697016	-0.1161094598431876	Outlier	2040	mds30-neg
HanXRQChr06	9953126	10047377	10000251.5	-0.13907997870074967	Outlier	2041	mds30-neg
HanXRQChr06	10047381	10175813	10111597	-0.13233832443326907	Outlier	2042	mds30-neg
HanXRQChr06	10316917	10432164	10374540.5	-0.12020370929661872	Outlier	2044	mds30-neg
HanXRQChr06	43967051	44628290	44297670.5	-0.1574895319438036	Outlier	2161	mds30-neg
HanXRQChr06	44628299	45012474	44820386.5	-0.17553785308714967	Outlier	2162	mds30-neg
HanXRQChr06	45012518	46052457	45532487.5	-0.14928309394617717	Outlier	2163	mds30-neg
HanXRQChr09	88341352	90123100	89232226	-0.13492437941213606	Outlier	2997	mds28-neg
HanXRQChr09	90123110	90609252	90366181	-0.11757889911224449	Outlier	2998	mds28-neg
HanXRQChr09	96363810	97345832	96854821	-0.19215147960841164	Outlier	3010	mds28-neg
HanXRQChr09	101173742	101647633	101410687.5	-0.1145571347117771	Outlier	3012	mds28-neg
HanXRQChr09	101647663	101900466	101774064.5	-0.1245722719446118	Outlier	3013	mds28-neg
HanXRQChr09	102415400	103243628	102829514	-0.12166585374398176	Outlier	3015	mds28-neg
HanXRQChr09	186350905	187489829	186920367	-0.1897545921454771	Outlier	3263	mds28-neg
HanXRQChr09	202373942	202875626	202624784	-0.1382425276472942	Outlier	3320	mds28-neg
HanXRQChr09	60906691	61284224	61095457.5	-0.15781167660400805	Outlier	2942	mds27-neg
HanXRQChr09	61284230	61614042	61449136	-0.17495856826360756	Outlier	2943	mds27-neg
HanXRQChr09	61614061	62086650	61850355.5	-0.21013721768591825	Outlier	2944	mds27-neg
HanXRQChr09	65293246	65795636	65544441	-0.14207652133172277	Outlier	2953	mds27-neg
HanXRQChr09	69719949	69824739	69772344	-0.1123271303701768	Outlier	2963	mds27-neg
HanXRQChr09	79365727	80718078	80041902.5	-0.23114206195263468	Outlier	2982	mds27-neg
HanXRQChr09	81783970	82356980	82070475	-0.15398052750977184	Outlier	2986	mds27-neg
HanXRQChr09	82356985	83057313	82707149	-0.23311141248135966	Outlier	2987	mds27-neg
HanXRQChr09	83057314	83489359	83273336.5	-0.11239888977685676	Outlier	2988	mds27-neg
HanXRQChr09	83489385	83931818	83710601.5	-0.11537001264100444	Outlier	2989	mds27-neg
HanXRQChr09	83931822	84660138	84295980	-0.149843784435934	Outlier	2990	mds27-neg
HanXRQChr09	84660139	84930420	84795279.5	-0.1581267038886492	Outlier	2991	mds27-neg
HanXRQChr09	84930514	85182000	85056257	-0.13142717041128554	Outlier	2992	mds27-neg
HanXRQChr09	87300479	88010927	87655703	-0.14907474668841073	Outlier	2995	mds27-neg
HanXRQChr09	88341352	90123100	89232226	-0.3621200188888595	Outlier	2997	mds27-neg
HanXRQChr09	90123110	90609252	90366181	-0.3250834393318955	Outlier	2998	mds27-neg
HanXRQChr09	95650497	95942561	95796529	-0.17725905665230343	Outlier	3008	mds27-neg
HanXRQChr09	95942675	96363792	96153233.5	-0.23364058349506533	Outlier	3009	mds27-neg
HanXRQChr09	96363810	97345832	96854821	-0.2738011046117578	Outlier	3010	mds27-neg
HanXRQChr09	97345865	101173626	99259745.5	-0.2834258727901568	Outlier	3011	mds27-neg
HanXRQChr09	101173742	101647633	101410687.5	-0.2640793297833836	Outlier	3012	mds27-neg
HanXRQChr09	101647663	101900466	101774064.5	-0.3446788083719509	Outlier	3013	mds27-neg
HanXRQChr09	101900503	102415385	102157944	-0.17103638716300848	Outlier	3014	mds27-neg
HanXRQChr09	102415400	103243628	102829514	-0.3283925982988353	Outlier	3015	mds27-neg
HanXRQChr10	74130611	75867592	74999101.5	0.12133307530773732	Outlier	3517	mds27-pos
HanXRQChr10	112473409	113248522	112860965.5	0.12800731048976366	Outlier	3581	mds27-pos
HanXRQChr10	121827364	122062740	121945052	0.11381694309795565	Outlier	3598	mds27-pos
HanXRQChr10	125339810	125953913	125646861.5	0.11867808270015283	Outlier	3603	mds27-pos
HanXRQChr10	125953947	128341367	127147657	0.114890965523346	Outlier	3604	mds27-pos
HanXRQChr10	130494267	130903029	130698648	0.1185840060376445	Outlier	3606	mds27-pos
HanXRQChr10	130903038	131350003	131126520.5	0.11471921563190937	Outlier	3607	mds27-pos
HanXRQChr12	105613347	106069925	105841636	-0.12002279418743902	Outlier	4577	mds26-neg
HanXRQChr12	117961149	118618845	118289997	-0.2849700141721192	Outlier	4599	mds26-neg
HanXRQChr12	118618848	119522290	119070569	-0.3448539711560975	Outlier	4600	mds26-neg
HanXRQChr12	121323116	122644475	121983795.5	-0.15493492625204033	Outlier	4605	mds26-neg
HanXRQChr12	122644594	126067324	124355959	-0.33150193759164015	Outlier	4606	mds26-neg
HanXRQChr12	131871800	132946872	132409336	-0.3167605816380322	Outlier	4613	mds26-neg
HanXRQChr12	142411635	142863998	142637816.5	-0.18637530785530315	Outlier	4623	mds26-neg
HanXRQChr12	145590824	146720516	146155670	-0.35389496849611424	Outlier	4627	mds26-neg
HanXRQChr12	146720571	148412853	147566712	-0.23875766074519453	Outlier	4628	mds26-neg
HanXRQChr13	8438508	10461192	9449850	-0.2241315567942131	Outlier	4679	mds23-neg
HanXRQChr13	11590860	12326974	11958917	-0.12069163637902937	Outlier	4681	mds23-neg
HanXRQChr13	14667941	15063675	14865808	-0.14586048567552518	Outlier	4685	mds23-neg
HanXRQChr13	18743644	19303863	19023753.5	-0.18217176829051238	Outlier	4688	mds23-neg
HanXRQChr13	19303882	19478113	19390997.5	-0.21158861031226678	Outlier	4689	mds23-neg
HanXRQChr13	19478134	20343169	19910651.5	-0.21614645665989712	Outlier	4690	mds23-neg
HanXRQChr13	20343376	21978952	21161164	-0.2129267385496083	Outlier	4691	mds23-neg
HanXRQChr13	22661699	22990324	22826011.5	-0.22685232354055884	Outlier	4693	mds23-neg
HanXRQChr13	22990348	26081427	24535887.5	-0.16553790958656056	Outlier	4694	mds23-neg
HanXRQChr13	26824485	27164165	26994325	-0.21651244544162485	Outlier	4696	mds23-neg
HanXRQChr13	27164224	27468995	27316609.5	-0.20035197756701623	Outlier	4697	mds23-neg
HanXRQChr13	27469041	27675495	27572268	-0.20643573011566516	Outlier	4698	mds23-neg
HanXRQChr13	27675503	28195085	27935294	-0.1849336921620493	Outlier	4699	mds23-neg
HanXRQChr13	28195134	28587748	28391441	-0.16030834787562837	Outlier	4700	mds23-neg
HanXRQChr13	28587804	29052150	28819977	-0.12244326511630742	Outlier	4701	mds23-neg
HanXRQChr13	29052162	29430056	29241109	-0.18558561818179367	Outlier	4702	mds23-neg
HanXRQChr13	29430080	29892169	29661124.5	-0.2364548295934101	Outlier	4703	mds23-neg
HanXRQChr13	29892223	30496005	30194114	-0.23072850824961255	Outlier	4704	mds23-neg
HanXRQChr13	30496080	32026616	31261348	-0.1222942624016467	Outlier	4705	mds23-neg
HanXRQChr10	67892893	68435535	68164214	-0.2141146726489666	Outlier	3509	mds22-neg
HanXRQChr10	68435549	68624894	68530221.5	-0.1540696867503603	Outlier	3510	mds22-neg
HanXRQChr10	68762432	70657628	69710030	-0.22384965264411957	Outlier	3512	mds22-neg
HanXRQChr10	74130611	75867592	74999101.5	-0.24149602267694484	Outlier	3517	mds22-neg
HanXRQChr10	85571973	87568204	86570088.5	-0.14425568629330837	Outlier	3538	mds22-neg
HanXRQChr10	89441118	90154832	89797975	-0.13782511110195184	Outlier	3542	mds22-neg
HanXRQChr10	90238340	91504034	90871187	-0.12600490092495048	Outlier	3544	mds22-neg
HanXRQChr10	91504054	92472082	91988068	-0.1481921298957294	Outlier	3545	mds22-neg
HanXRQChr10	92472130	92994706	92733418	-0.19570502296416034	Outlier	3546	mds22-neg
HanXRQChr10	92994709	94408560	93701634.5	-0.19944802031086697	Outlier	3547	mds22-neg
HanXRQChr10	94408564	94583603	94496083.5	-0.22263480174123998	Outlier	3548	mds22-neg
HanXRQChr10	95099760	95588516	95344138	-0.19352279155768048	Outlier	3551	mds22-neg
HanXRQChr10	95588600	95920471	95754535.5	-0.20699509328076826	Outlier	3552	mds22-neg
HanXRQChr10	102768396	103810111	103289253.5	-0.13627187076641123	Outlier	3566	mds22-neg
HanXRQChr10	112473409	113248522	112860965.5	-0.22763046430101078	Outlier	3581	mds22-neg
HanXRQChr10	120830357	121479656	121155006.5	-0.2140628250559815	Outlier	3596	mds22-neg
HanXRQChr10	121479685	121827330	121653507.5	-0.2276132269757605	Outlier	3597	mds22-neg
HanXRQChr10	121827364	122062740	121945052	-0.22599540443089244	Outlier	3598	mds22-neg
HanXRQChr10	125339810	125953913	125646861.5	-0.23047217551948088	Outlier	3603	mds22-neg
HanXRQChr10	125953947	128341367	127147657	-0.21135767880513892	Outlier	3604	mds22-neg
HanXRQChr10	128341389	130493756	129417572.5	-0.16662898996454945	Outlier	3605	mds22-neg
HanXRQChr10	130494267	130903029	130698648	-0.18988200302830094	Outlier	3606	mds22-neg
HanXRQChr10	130903038	131350003	131126520.5	-0.21438177917409476	Outlier	3607	mds22-neg
HanXRQChr10	132266603	132989308	132627955.5	-0.2640632416000986	Outlier	3611	mds22-neg
HanXRQChr10	132989314	135208299	134098806.5	-0.2420152160329259	Outlier	3612	mds22-neg
HanXRQChr10	137901328	139229531	138565429.5	-0.17187052905944158	Outlier	3617	mds22-neg
HanXRQChr10	139229544	140078706	139654125	-0.18316331494658752	Outlier	3618	mds22-neg
HanXRQChr10	140508164	141087977	140798070.5	-0.11904329927131611	Outlier	3620	mds22-neg
HanXRQChr10	146421669	147297101	146859385	-0.22829472378590376	Outlier	3631	mds22-neg
HanXRQChr10	147297105	148484120	147890612.5	-0.15659685475508614	Outlier	3632	mds22-neg
HanXRQChr10	152401749	153246103	152823926	-0.15196602670872567	Outlier	3639	mds22-neg
HanXRQChr10	153246107	154447206	153846656.5	-0.17020059534156912	Outlier	3640	mds22-neg
HanXRQChr10	154447218	155333393	154890305.5	-0.20677009230666898	Outlier	3641	mds22-neg
HanXRQChr10	155333401	155569226	155451313.5	-0.18317387306295335	Outlier	3642	mds22-neg
HanXRQChr10	160967687	161983434	161475560.5	-0.2088385540042531	Outlier	3649	mds22-neg
HanXRQChr08	92507297	93760535	93133916	-0.28540620844644504	Outlier	2736	mds21-neg
HanXRQChr08	93760556	94077329	93918942.5	-0.27560172053283416	Outlier	2737	mds21-neg
HanXRQChr08	94077394	94265889	94171641.5	-0.4053468212675126	Outlier	2738	mds21-neg
HanXRQChr08	94265901	94798212	94532056.5	-0.35810558309205986	Outlier	2739	mds21-neg
HanXRQChr08	97729093	98768449	98248771	-0.17223011413908285	Outlier	2751	mds21-neg
HanXRQChr08	123672381	124882003	124277192	-0.1255020518961367	Outlier	2804	mds21-neg
HanXRQChr08	131581234	132161347	131871290.5	-0.4032981006326525	Outlier	2817	mds21-neg
HanXRQChr08	141679402	142888710	142284056	-0.16390419418972088	Outlier	2826	mds21-neg
HanXRQChr08	144321492	145902033	145111762.5	-0.13274062054934233	Outlier	2831	mds21-neg
HanXRQChr08	148222590	148945774	148584182	-0.1391023490067184	Outlier	2835	mds21-neg
HanXRQChr08	148945775	149177599	149061687	-0.13992476517529426	Outlier	2836	mds21-neg
HanXRQChr08	151036256	151436823	151236539.5	-0.3794087360933819	Outlier	2841	mds21-neg
HanXRQChr03	28451943	29358967	28905455	-0.24678853434204936	Outlier	813	mds19-neg
HanXRQChr03	73598950	74732212	74165581	-0.18515796534718848	Outlier	900	mds19-neg
HanXRQChr03	75179784	76391504	75785644	-0.23984418234019855	Outlier	902	mds19-neg
HanXRQChr03	77315385	78258014	77786699.5	-0.2182944119446935	Outlier	905	mds19-neg
HanXRQChr03	78258018	79644311	78951164.5	-0.2005358978994718	Outlier	906	mds19-neg
HanXRQChr03	79644382	80989140	80316761	-0.1966626578425926	Outlier	907	mds19-neg
HanXRQChr03	84023943	85176498	84600220.5	-0.20530190997775288	Outlier	918	mds19-neg
HanXRQChr03	85176520	87139981	86158250.5	-0.2619783976993035	Outlier	919	mds19-neg
HanXRQChr03	94017973	96582295	95300134	-0.25644690291447125	Outlier	929	mds19-neg
HanXRQChr03	152770097	153801331	153285714	-0.22378087402754587	Outlier	1099	mds19-neg
HanXRQChr03	153801352	154672002	154236677	-0.24862266840228162	Outlier	1100	mds19-neg
HanXRQChr13	6618121	7786696	7202408.5	-0.1432535069790752	Outlier	4677	mds18-neg
HanXRQChr13	7786698	8438493	8112595.5	-0.24317502434375224	Outlier	4678	mds18-neg
HanXRQChr13	8438508	10461192	9449850	-0.19284439214556812	Outlier	4679	mds18-neg
HanXRQChr13	10461206	11590854	11026030	-0.13863371475107547	Outlier	4680	mds18-neg
HanXRQChr13	11590860	12326974	11958917	-0.1766221334232943	Outlier	4681	mds18-neg
HanXRQChr13	14667941	15063675	14865808	-0.19199497705914326	Outlier	4685	mds18-neg
HanXRQChr13	15063696	18477822	16770759	-0.17795165420251755	Outlier	4686	mds18-neg
HanXRQChr13	18477863	18743622	18610742.5	-0.23216121844345822	Outlier	4687	mds18-neg
HanXRQChr13	19303882	19478113	19390997.5	-0.1429458135546811	Outlier	4689	mds18-neg
HanXRQChr13	19478134	20343169	19910651.5	-0.15357472848270903	Outlier	4690	mds18-neg
HanXRQChr13	22661699	22990324	22826011.5	-0.196711941360097	Outlier	4693	mds18-neg
HanXRQChr13	22990348	26081427	24535887.5	-0.1890064416558224	Outlier	4694	mds18-neg
HanXRQChr13	26081475	26824473	26452974	-0.1681593032192481	Outlier	4695	mds18-neg
HanXRQChr13	27469041	27675495	27572268	-0.2848176735767033	Outlier	4698	mds18-neg
HanXRQChr13	27675503	28195085	27935294	-0.29600964930251117	Outlier	4699	mds18-neg
HanXRQChr13	28195134	28587748	28391441	-0.3075988765889295	Outlier	4700	mds18-neg
HanXRQChr13	28587804	29052150	28819977	-0.23778766064209608	Outlier	4701	mds18-neg
HanXRQChr13	29052162	29430056	29241109	-0.2583362912937949	Outlier	4702	mds18-neg
HanXRQChr13	29430080	29892169	29661124.5	-0.14331664904994923	Outlier	4703	mds18-neg
HanXRQChr13	29892223	30496005	30194114	-0.18885786032031895	Outlier	4704	mds18-neg
HanXRQChr13	30496080	32026616	31261348	-0.1684578350480944	Outlier	4705	mds18-neg
HanXRQChr13	32026660	32581917	32304288.5	-0.1687539312060896	Outlier	4706	mds18-neg
HanXRQChr13	34665384	35763348	35214366	-0.23977515114216705	Outlier	4708	mds18-neg
HanXRQChr13	35763350	36847198	36305274	-0.291474346530525	Outlier	4709	mds18-neg
HanXRQChr13	36847940	38080655	37464297.5	-0.29008779385133554	Outlier	4710	mds18-neg
HanXRQChr13	41324976	42227647	41776311.5	-0.2607253218255145	Outlier	4716	mds18-neg
HanXRQChr13	47117449	48516128	47816788.5	-0.33369763902006055	Outlier	4722	mds18-neg
HanXRQChr13	48516210	49292058	48904134	-0.16706662538185538	Outlier	4723	mds18-neg
HanXRQChr13	63473370	64522791	63998080.5	-0.3313740458315773	Outlier	4747	mds18-neg
HanXRQChr13	64522792	65913055	65217923.5	-0.344271003674047	Outlier	4748	mds18-neg
HanXRQChr13	65913070	66690999	66302034.5	-0.3001241581289065	Outlier	4749	mds18-neg
HanXRQChr13	66691012	67089117	66890064.5	-0.28731787993381813	Outlier	4750	mds18-neg
HanXRQChr13	69033911	69465011	69249461	-0.23950220914759612	Outlier	4755	mds18-neg
HanXRQChr13	69465012	69934096	69699554	-0.2558539852487195	Outlier	4756	mds18-neg
HanXRQChr08	61143497	61798678	61471087.5	-0.19245697429975148	Outlier	2677	mds17-neg
HanXRQChr08	95222500	95425930	95324215	-0.16663016825654528	Outlier	2742	mds17-neg
HanXRQChr08	96126498	96240105	96183301.5	-0.17478061426848313	Outlier	2744	mds17-neg
HanXRQChr08	96938424	97264356	97101390	-0.14580189189754728	Outlier	2748	mds17-neg
HanXRQChr08	97729093	98768449	98248771	-0.26230803245598733	Outlier	2751	mds17-neg
HanXRQChr08	98768452	98982815	98875633.5	-0.24625323913908673	Outlier	2752	mds17-neg
HanXRQChr08	99102607	99413487	99258047	-0.18648049217377322	Outlier	2753	mds17-neg
HanXRQChr08	99583586	100424701	100004143.5	-0.32396632070310966	Outlier	2755	mds17-neg
HanXRQChr08	100528020	100711345	100619682.5	-0.1884443646358929	Outlier	2757	mds17-neg
HanXRQChr08	101011861	101235214	101123537.5	-0.1461417440938841	Outlier	2759	mds17-neg
HanXRQChr08	101817662	102805478	102311570	-0.2250392067482147	Outlier	2761	mds17-neg
HanXRQChr08	103800024	104321582	104060803	-0.15936825752131803	Outlier	2766	mds17-neg
HanXRQChr08	104321635	104579596	104450615.5	-0.2236608018726957	Outlier	2767	mds17-neg
HanXRQChr08	128993875	129502895	129248385	-0.13758115343355876	Outlier	2813	mds17-neg
HanXRQChr08	137688952	139721906	138705429	-0.1441183013639513	Outlier	2824	mds17-neg
HanXRQChr08	143228371	143477075	143352723	-0.13622795380536237	Outlier	2829	mds17-neg
HanXRQChr08	143477089	144321466	143899277.5	-0.17935993742812417	Outlier	2830	mds17-neg
HanXRQChr08	144321492	145902033	145111762.5	-0.17817260896478335	Outlier	2831	mds17-neg
HanXRQChr08	61143497	61798678	61471087.5	0.42196627020457467	Outlier	2677	mds16-pos
HanXRQChr08	78990297	79817039	79403668	0.15212789684393574	Outlier	2717	mds16-pos
HanXRQChr08	80628372	81220166	80924269	0.1659688745236845	Outlier	2719	mds16-pos
HanXRQChr08	83941810	84470041	84205925.5	0.1600169552508996	Outlier	2722	mds16-pos
