chrom	start	end	mid	the_mds	outlier	n	mds_coord
HanXRQChr02	57737890	59113219	58425554.5	0.132875344913664	Outlier	686	mds33-pos
HanXRQChr02	67791365	68358715	68075040	0.1180776762554376	Outlier	706	mds33-pos
HanXRQChr02	72911265	73394999	73153132	0.14900388776223322	Outlier	714	mds33-pos
HanXRQChr02	73395005	73816698	73605851.5	0.1288562425460829	Outlier	715	mds33-pos
HanXRQChr02	73816717	74289573	74053145	0.1305537316265144	Outlier	716	mds33-pos
HanXRQChr02	96298977	97439730	96869353.5	0.11355942498899756	Outlier	763	mds33-pos
HanXRQChr02	98263103	98779443	98521273	0.1258282916912689	Outlier	766	mds33-pos
HanXRQChr02	98779454	99030045	98904749.5	0.12020326578570063	Outlier	767	mds33-pos
HanXRQChr02	100021049	100368086	100194567.5	0.11065160043481333	Outlier	771	mds33-pos
HanXRQChr02	102057923	102300469	102179196	0.10870703461414556	Outlier	775	mds33-pos
HanXRQChr02	105131387	105529669	105330528	0.1543113813965436	Outlier	783	mds33-pos
HanXRQChr02	105529671	105948376	105739023.5	0.1484279325801548	Outlier	784	mds33-pos
HanXRQChr02	105948392	106353524	106150958	0.1298591488643283	Outlier	785	mds33-pos
HanXRQChr02	107949681	108661297	108305489	0.13370483370970293	Outlier	790	mds33-pos
HanXRQChr02	108661506	109053846	108857676	0.13571241684382312	Outlier	791	mds33-pos
HanXRQChr02	109053849	109499042	109276445.5	0.13908397420587562	Outlier	792	mds33-pos
HanXRQChr02	109499048	109939061	109719054.5	0.12933639940321812	Outlier	793	mds33-pos
HanXRQChr10	68724726	68933965	68829345.5	-0.1133648158644919	Outlier	5079	mds32-neg
HanXRQChr10	68934009	69361643	69147826	-0.1287560846951285	Outlier	5080	mds32-neg
HanXRQChr10	69361652	69724619	69543135.5	-0.12464794231454535	Outlier	5081	mds32-neg
HanXRQChr10	74130445	75062692	74596568.5	-0.12060541716741024	Outlier	5091	mds32-neg
HanXRQChr10	75433738	75808120	75620929	-0.12768446823467056	Outlier	5093	mds32-neg
HanXRQChr10	103793645	104172499	103983072	-0.13165140218614685	Outlier	5174	mds32-neg
HanXRQChr10	112395295	112811846	112603570.5	-0.10970753943256663	Outlier	5201	mds32-neg
HanXRQChr10	125410014	125759106	125584560	-0.1173533865709492	Outlier	5245	mds32-neg
HanXRQChr10	125759126	125965336	125862231	-0.14836412898034435	Outlier	5246	mds32-neg
HanXRQChr10	130091396	130333439	130212417.5	-0.13933637451605613	Outlier	5252	mds32-neg
HanXRQChr10	130333459	130674568	130504013.5	-0.13575667134181055	Outlier	5253	mds32-neg
HanXRQChr10	130674598	130897781	130786189.5	-0.11991722959013966	Outlier	5254	mds32-neg
HanXRQChr10	130897858	131235658	131066758	-0.11445261981863387	Outlier	5255	mds32-neg
HanXRQChr10	65510122	65825776	65667949	-0.12536660478580666	Outlier	5071	mds31-neg
HanXRQChr10	67747251	68369480	68058365.5	-0.14034129767962525	Outlier	5076	mds31-neg
HanXRQChr10	75433738	75808120	75620929	-0.11289595365253692	Outlier	5093	mds31-neg
HanXRQChr10	85584611	87025234	86304922.5	-0.15676826107347028	Outlier	5129	mds31-neg
HanXRQChr10	94462097	94873149	94667623	-0.12937807459909587	Outlier	5146	mds31-neg
HanXRQChr10	95389307	95592919	95491113	-0.11036708930516229	Outlier	5149	mds31-neg
HanXRQChr10	132919268	133286730	133102999	-0.11414190725597827	Outlier	5262	mds31-neg
HanXRQChr10	133286735	134296496	133791615.5	-0.11399813714127677	Outlier	5263	mds31-neg
HanXRQChr02	33030601	34489703	33760152	0.19669217861338112	Outlier	609	mds31-pos
HanXRQChr02	39579813	40149684	39864748.5	0.18174643920726388	Outlier	622	mds31-pos
HanXRQChr02	51493743	51846109	51669926	0.11434041213372276	Outlier	666	mds31-pos
HanXRQChr02	55820053	56196147	56008100	0.23621462536290241	Outlier	680	mds31-pos
HanXRQChr02	57553408	57737853	57645630.5	0.1916389191694665	Outlier	685	mds31-pos
HanXRQChr02	57737890	59113219	58425554.5	0.25095243025158537	Outlier	686	mds31-pos
HanXRQChr02	59860829	60452312	60156570.5	0.114294153348477	Outlier	689	mds31-pos
HanXRQChr02	60452379	60773467	60612923	0.13230494117179994	Outlier	690	mds31-pos
HanXRQChr02	60773520	61153856	60963688	0.12424425527669145	Outlier	691	mds31-pos
HanXRQChr02	67791365	68358715	68075040	0.11100920223139232	Outlier	706	mds31-pos
HanXRQChr02	68358716	68830626	68594671	0.12252924757550922	Outlier	707	mds31-pos
HanXRQChr02	68830683	69378087	69104385	0.12634549034040202	Outlier	708	mds31-pos
HanXRQChr02	71368973	72648561	72008767	0.11313298269404634	Outlier	713	mds31-pos
HanXRQChr02	72911265	73394999	73153132	0.26310684253407446	Outlier	714	mds31-pos
HanXRQChr02	73395005	73816698	73605851.5	0.21597118420425981	Outlier	715	mds31-pos
HanXRQChr02	73816717	74289573	74053145	0.23735415523042272	Outlier	716	mds31-pos
HanXRQChr02	80769249	81882385	81325817	0.15980331616185692	Outlier	730	mds31-pos
HanXRQChr02	81882420	82216518	82049469	0.16358050937023694	Outlier	731	mds31-pos
HanXRQChr02	83841458	84206509	84023983.5	0.14818132224075137	Outlier	736	mds31-pos
HanXRQChr02	84206559	85026664	84616611.5	0.13747183510172048	Outlier	737	mds31-pos
HanXRQChr02	85026709	85549221	85287965	0.12501985139866703	Outlier	738	mds31-pos
HanXRQChr02	85549434	86130613	85840023.5	0.13749334802184768	Outlier	739	mds31-pos
HanXRQChr02	86130822	86619118	86374970	0.19123524323482557	Outlier	740	mds31-pos
HanXRQChr02	86619125	87190128	86904626.5	0.2091309764166954	Outlier	741	mds31-pos
HanXRQChr02	87633409	88116992	87875200.5	0.18235231103884117	Outlier	743	mds31-pos
HanXRQChr02	88117015	88344636	88230825.5	0.2059855140960106	Outlier	744	mds31-pos
HanXRQChr02	90433857	90979537	90706697	0.14140437205049414	Outlier	750	mds31-pos
HanXRQChr02	90979581	91680395	91329988	0.17863986904436588	Outlier	751	mds31-pos
HanXRQChr02	91680647	92258196	91969421.5	0.18531287694119886	Outlier	752	mds31-pos
HanXRQChr02	94418635	95051675	94735155	0.1274510513426747	Outlier	757	mds31-pos
HanXRQChr02	95788882	96016630	95902756	0.11652717880235537	Outlier	761	mds31-pos
HanXRQChr02	96016635	96298973	96157804	0.1391848152221142	Outlier	762	mds31-pos
HanXRQChr02	96298977	97439730	96869353.5	0.2219932002225164	Outlier	763	mds31-pos
HanXRQChr02	97439933	98102536	97771234.5	0.17204553269766062	Outlier	764	mds31-pos
HanXRQChr02	98263103	98779443	98521273	0.21592484945152532	Outlier	766	mds31-pos
HanXRQChr02	98779454	99030045	98904749.5	0.20777481216483754	Outlier	767	mds31-pos
HanXRQChr02	105131387	105529669	105330528	0.27011990147400516	Outlier	783	mds31-pos
HanXRQChr02	105529671	105948376	105739023.5	0.24848486714575843	Outlier	784	mds31-pos
HanXRQChr02	105948392	106353524	106150958	0.24147675262686452	Outlier	785	mds31-pos
HanXRQChr02	106353542	106643855	106498698.5	0.2087271137066715	Outlier	786	mds31-pos
HanXRQChr02	107025011	107474971	107249991	0.13544963962164158	Outlier	788	mds31-pos
HanXRQChr02	107949681	108661297	108305489	0.24802432277319653	Outlier	790	mds31-pos
HanXRQChr02	108661506	109053846	108857676	0.26806417733008997	Outlier	791	mds31-pos
HanXRQChr02	109053849	109499042	109276445.5	0.2707091620121351	Outlier	792	mds31-pos
HanXRQChr02	109499048	109939061	109719054.5	0.22467723543500587	Outlier	793	mds31-pos
HanXRQChr10	89019877	89441263	89230570	-0.13985280150399995	Outlier	5134	mds30-neg
HanXRQChr10	89441276	89868623	89654949.5	-0.1135190845346809	Outlier	5135	mds30-neg
HanXRQChr10	93337186	93904327	93620756.5	-0.12998672535665565	Outlier	5144	mds30-neg
HanXRQChr10	100928665	101190396	101059530.5	-0.12034136191723074	Outlier	5166	mds30-neg
HanXRQChr10	115167079	115403154	115285116.5	-0.12330924822688252	Outlier	5207	mds30-neg
HanXRQChr10	115403163	115835683	115619423	-0.14428732931240218	Outlier	5208	mds30-neg
HanXRQChr10	137307125	137881874	137594499.5	-0.14897138161064602	Outlier	5271	mds30-neg
HanXRQChr10	137882137	138043126	137962631.5	-0.11520192812714003	Outlier	5272	mds30-neg
HanXRQChr10	138043151	138457300	138250225.5	-0.11753886964670099	Outlier	5273	mds30-neg
HanXRQChr10	149362933	149904434	149633683.5	-0.13628030110858583	Outlier	5307	mds30-neg
HanXRQChr10	159464880	159838384	159651632	-0.11385302009180602	Outlier	5334	mds30-neg
HanXRQChr17	79372923	79738912	79555917.5	0.13978956767496908	Outlier	9640	mds28-pos
HanXRQChr17	79912169	80201053	80056611	0.37909836265422203	Outlier	9642	mds28-pos
HanXRQChr17	80201060	80433841	80317450.5	0.5881403017479017	Outlier	9643	mds28-pos
HanXRQChr17	81323754	82302470	81813112	0.4808590957676991	Outlier	9648	mds28-pos
HanXRQChr17	82653733	83336667	82995200	0.4767253906171396	Outlier	9650	mds28-pos
HanXRQChr17	83336799	83523622	83430210.5	0.5909385408019677	Outlier	9651	mds28-pos
HanXRQChr17	86564875	87328562	86946718.5	0.30977854491787177	Outlier	9660	mds28-pos
HanXRQChr17	87328578	87450141	87389359.5	0.45586332288843534	Outlier	9661	mds28-pos
HanXRQChr17	89928288	90108962	90018625	0.5141953901919102	Outlier	9667	mds28-pos
HanXRQChr17	90108985	90475925	90292455	0.37791615474796	Outlier	9668	mds28-pos
HanXRQChr17	90475991	91298524	90887257.5	0.24630480556715162	Outlier	9669	mds28-pos
HanXRQChr17	92245715	92604228	92424971.5	0.5571853964210326	Outlier	9673	mds28-pos
HanXRQChr17	92604246	92855334	92729790	0.3608667095156118	Outlier	9674	mds28-pos
HanXRQChr17	99926847	100559018	100242932.5	0.3932993706919716	Outlier	9698	mds28-pos
HanXRQChr17	100559040	100727287	100643163.5	0.3237678035095908	Outlier	9699	mds28-pos
HanXRQChr17	101774240	102345879	102060059.5	0.44834599299294015	Outlier	9703	mds28-pos
HanXRQChr17	102345904	102492025	102418964.5	0.6310321995725655	Outlier	9704	mds28-pos
HanXRQChr17	102492106	102716085	102604095.5	0.5844561569893488	Outlier	9705	mds28-pos
HanXRQChr17	102988242	103462215	103225228.5	0.13121367953874513	Outlier	9707	mds28-pos
HanXRQChr17	103462224	103905561	103683892.5	0.13644082997871165	Outlier	9708	mds28-pos
HanXRQChr17	103905604	104208873	104057238.5	0.13919987192002067	Outlier	9709	mds28-pos
HanXRQChr17	104208922	104461262	104335092	0.12908279647318344	Outlier	9710	mds28-pos
HanXRQChr17	106128747	106303377	106216062	0.12010723356509585	Outlier	9715	mds28-pos
HanXRQChr17	106303450	106667056	106485253	0.13484299478979858	Outlier	9716	mds28-pos
HanXRQChr17	109879397	110173924	110026660.5	0.4800075249726247	Outlier	9725	mds28-pos
HanXRQChr17	110174027	110934577	110554302	0.3385260653845171	Outlier	9726	mds28-pos
HanXRQChr17	110934589	111217130	111075859.5	0.1524913460680949	Outlier	9727	mds28-pos
HanXRQChr17	111217233	111419233	111318233	0.1293487651624929	Outlier	9728	mds28-pos
