chrom	start	end	mid	the_mds	outlier	n	mds_coord
HanXRQChr05	193438995	194314526	193876760.5	-0.1546790936044424	Lower	2212	mds19-neg
HanXRQChr05	194314587	194749595	194532091	-0.15982311589379636	Lower	2213	mds19-neg
HanXRQChr05	195285930	195456314	195371122	-0.1341335492025792	Lower	2216	mds19-neg
HanXRQChr05	195456420	195727620	195592020	-0.16123641654296214	Lower	2217	mds19-neg
HanXRQChr05	196860915	197073659	196967287	-0.14389213289697783	Lower	2223	mds19-neg
HanXRQChr05	197073660	197161047	197117353.5	-0.14131174239341987	Lower	2224	mds19-neg
HanXRQChr05	197161051	197216870	197188960.5	-0.15235778455387824	Lower	2225	mds19-neg
HanXRQChr05	197216876	197273215	197245045.5	-0.15597089743497294	Lower	2226	mds19-neg
HanXRQChr05	197273247	197346458	197309852.5	-0.13954412081235343	Lower	2227	mds19-neg
HanXRQChr05	197365444	197442250	197403847	-0.18066477148136828	Higher	2229	mds19-neg
HanXRQChr05	197442254	197628327	197535290.5	-0.13541945000097239	Lower	2230	mds19-neg
HanXRQChr05	197918906	198409065	198163985.5	-0.20545155983009686	Higher	2232	mds19-neg
HanXRQChr05	198409069	198502952	198456010.5	-0.13148155553623694	Lower	2233	mds19-neg
HanXRQChr05	198503102	199025175	198764138.5	-0.1766899097162216	Higher	2234	mds19-neg
HanXRQChr05	199025178	199171920	199098549	-0.1887679922088679	Higher	2235	mds19-neg
HanXRQChr05	199625882	200052284	199839083	-0.19306391721888733	Higher	2240	mds19-neg
HanXRQChr05	200231795	200286896	200259345.5	-0.14172653144538305	Lower	2242	mds19-neg
HanXRQChr05	200287790	200447298	200367544	-0.1667683498574499	Lower	2243	mds19-neg
HanXRQChr05	200447315	200779160	200613237.5	-0.16007920340126994	Lower	2244	mds19-neg
HanXRQChr05	204769877	205265763	205017820	-0.14386063031909188	Lower	2253	mds19-neg
HanXRQChr05	205265790	205456823	205361306.5	-0.16627429851586592	Lower	2254	mds19-neg
HanXRQChr05	205456836	205521290	205489063	-0.1742561009326801	Higher	2255	mds19-neg
HanXRQChr05	205521299	205572198	205546748.5	-0.16390758329989016	Lower	2256	mds19-neg
HanXRQChr05	205572210	205748108	205660159	-0.13665567276366694	Lower	2257	mds19-neg
HanXRQChr05	205749598	206033927	205891762.5	-0.1331186534377651	Lower	2258	mds19-neg
HanXRQChr05	206811872	206897094	206854483	-0.1669480388801824	Lower	2260	mds19-neg
HanXRQChr05	206897097	206937823	206917460	-0.15045033638609395	Lower	2261	mds19-neg
HanXRQChr05	210526065	210638131	210582098	-0.1716734925598428	Lower	2283	mds19-neg
HanXRQChr05	211612247	211976571	211794409	-0.1815296817725362	Higher	2287	mds19-neg
HanXRQChr05	212064132	212111605	212087868.5	-0.13070180015077268	Lower	2289	mds19-neg
HanXRQChr05	212113303	212259713	212186508	-0.20976152723566507	Higher	2290	mds19-neg
HanXRQChr05	213229171	213484958	213357064.5	-0.17323776353366083	Lower	2293	mds19-neg
HanXRQChr05	214187319	214218077	214202698	-0.18012870822818125	Higher	2297	mds19-neg
HanXRQChr05	214218098	214326105	214272101.5	-0.20466026869504092	Higher	2298	mds19-neg
HanXRQChr05	214326160	214422584	214374372	-0.1712297413181702	Lower	2299	mds19-neg
HanXRQChr05	215738654	215942430	215840542	-0.1692576343745591	Lower	2304	mds19-neg
HanXRQChr05	215942439	216256722	216099580.5	-0.18098422214747165	Higher	2305	mds19-neg
HanXRQChr05	216256725	216569167	216412946	-0.17864856432706241	Higher	2306	mds19-neg
HanXRQChr11	6330989	6839268	6585128.5	0.1395161466838022	Lower	4574	mds19-pos
HanXRQChr11	6839269	6967188	6903228.5	0.17248893823649944	Lower	4575	mds19-pos
HanXRQChr11	7291252	7546760	7419006	0.15197131733576932	Lower	4577	mds19-pos
HanXRQChr11	10703123	10863199	10783161	0.1487918630764906	Lower	4589	mds19-pos
HanXRQChr11	17078758	17399586	17239172	0.17319305074355698	Lower	4606	mds19-pos
HanXRQChr11	17425654	17601051	17513352.5	0.15801100241873214	Lower	4607	mds19-pos
HanXRQChr11	21136988	21190834	21163911	0.1433875027672038	Lower	4616	mds19-pos
HanXRQChr11	21616405	22465291	22040848	0.14719000791311154	Lower	4618	mds19-pos
HanXRQChr11	22675944	22755239	22715591.5	0.1337744736527846	Lower	4620	mds19-pos
HanXRQChr11	32610757	32795363	32703060	0.1929922600910818	Higher	4655	mds19-pos
HanXRQChr11	32795369	32878119	32836744	0.23751775078291604	Higher	4656	mds19-pos
HanXRQChr11	32878120	32974511	32926315.5	0.20941372251621154	Higher	4657	mds19-pos
HanXRQChr11	32974513	33145101	33059807	0.15114056679952928	Lower	4658	mds19-pos
HanXRQChr11	39378241	39620713	39499477	0.13537464239501848	Lower	4673	mds19-pos
HanXRQChr11	45661226	46122675	45891950.5	0.1378796643960999	Lower	4692	mds19-pos
HanXRQChr11	46122683	46762985	46442834	0.15612206411494672	Lower	4693	mds19-pos
HanXRQChr11	47402683	48195119	47798901	0.18109219649474773	Higher	4695	mds19-pos
HanXRQChr11	48976802	49254537	49115669.5	0.1660928305773457	Lower	4699	mds19-pos
HanXRQChr11	52602826	53211640	52907233	0.14346271458187748	Lower	4706	mds19-pos
HanXRQChr11	53211670	53489653	53350661.5	0.15002754747306893	Lower	4707	mds19-pos
HanXRQChr11	53489659	53871209	53680434	0.22635598965419076	Higher	4708	mds19-pos
HanXRQChr11	53871248	54438162	54154705	0.21432853041422678	Higher	4709	mds19-pos
HanXRQChr11	55509062	56567510	56038286	0.20489938473439714	Higher	4710	mds19-pos
HanXRQChr11	56567537	56983340	56775438.5	0.19497608358357232	Higher	4711	mds19-pos
HanXRQChr11	56983342	57148609	57065975.5	0.20258437684179137	Higher	4712	mds19-pos
HanXRQChr11	57148659	57381620	57265139.5	0.14883127265576587	Lower	4713	mds19-pos
HanXRQChr11	58366735	58934624	58650679.5	0.15909238965221328	Lower	4715	mds19-pos
HanXRQChr11	58934672	59223167	59078919.5	0.1943983828309447	Higher	4716	mds19-pos
HanXRQChr11	59265568	59444320	59354944	0.20328812167539592	Higher	4717	mds19-pos
HanXRQChr11	59444345	60248415	59846380	0.21272021179659292	Higher	4718	mds19-pos
HanXRQChr11	60256914	60978879	60617896.5	0.15208398386560823	Lower	4719	mds19-pos
HanXRQChr11	60978888	61103935	61041411.5	0.17946490155909278	Higher	4720	mds19-pos
HanXRQChr11	61103937	61267635	61185786	0.17701746101031393	Higher	4721	mds19-pos
HanXRQChr11	61267650	61586715	61427182.5	0.15237210504078696	Lower	4722	mds19-pos
HanXRQChr11	61586746	61738524	61662635	0.18406739161168367	Higher	4723	mds19-pos
HanXRQChr11	64513415	64767205	64640310	0.19330971730504518	Higher	4728	mds19-pos
HanXRQChr11	64767287	64798522	64782904.5	0.17933263136243116	Higher	4729	mds19-pos
HanXRQChr11	64798524	64985011	64891767.5	0.16460837485535865	Lower	4730	mds19-pos
HanXRQChr11	65613566	65875402	65744484	0.1767477392999173	Higher	4732	mds19-pos
HanXRQChr11	65875478	66108681	65992079.5	0.1684280813742391	Lower	4733	mds19-pos
HanXRQChr11	66108684	66126501	66117592.5	0.1723867144396768	Lower	4734	mds19-pos
HanXRQChr11	66126563	66623058	66374810.5	0.2062330354044925	Higher	4735	mds19-pos
HanXRQChr11	66623064	66958779	66790921.5	0.17666899851693701	Higher	4736	mds19-pos
HanXRQChr11	66958803	67105702	67032252.5	0.20466745064667205	Higher	4737	mds19-pos
HanXRQChr11	67105742	67264172	67184957	0.17357000962542227	Lower	4738	mds19-pos
HanXRQChr11	70338149	70859311	70598730	0.19398841768418518	Higher	4743	mds19-pos
HanXRQChr11	70859322	71195527	71027424.5	0.1347664140442253	Lower	4744	mds19-pos
HanXRQChr11	71254158	71656395	71455276.5	0.1689913617396082	Lower	4746	mds19-pos
HanXRQChr11	71656405	72127712	71892058.5	0.15265974138040694	Lower	4747	mds19-pos
HanXRQChr11	72127755	72536558	72332156.5	0.1837342196588944	Higher	4748	mds19-pos
HanXRQChr11	72536562	73022240	72779401	0.19733264917930074	Higher	4749	mds19-pos
HanXRQChr11	74961593	75139146	75050369.5	0.2065204788738266	Higher	4751	mds19-pos
HanXRQChr11	75139225	75298771	75218998	0.17092934007638344	Lower	4752	mds19-pos
HanXRQChr11	75298781	75375965	75337373	0.15953183288321499	Lower	4753	mds19-pos
HanXRQChr11	75375975	75897748	75636861.5	0.17259134426394418	Lower	4754	mds19-pos
HanXRQChr11	76867959	76975827	76921893	0.15089982476568226	Lower	4756	mds19-pos
HanXRQChr11	76975844	77075255	77025549.5	0.1973876898526891	Higher	4757	mds19-pos
HanXRQChr11	77075256	77193417	77134336.5	0.13688030521446123	Lower	4758	mds19-pos
HanXRQChr11	78343999	78600961	78472480	0.14653800452477345	Lower	4762	mds19-pos
HanXRQChr11	78600962	78728424	78664693	0.1876785021448868	Higher	4763	mds19-pos
HanXRQChr11	78728457	79467426	79097941.5	0.17753184530575986	Higher	4764	mds19-pos
HanXRQChr11	79467429	80013783	79740606	0.18966511507410413	Higher	4765	mds19-pos
HanXRQChr11	80013790	80646399	80330094.5	0.16018819999365838	Lower	4766	mds19-pos
HanXRQChr11	82739108	83267757	83003432.5	0.14944727751788206	Lower	4770	mds19-pos
HanXRQChr11	83948784	84359642	84154213	0.1606403016939725	Lower	4773	mds19-pos
HanXRQChr11	86601067	87297475	86949271	0.14802511850516722	Lower	4776	mds19-pos
HanXRQChr11	87753472	87964419	87858945.5	0.16070762563276458	Lower	4778	mds19-pos
HanXRQChr11	87964481	88064664	88014572.5	0.14127244400629096	Lower	4779	mds19-pos
HanXRQChr11	88064736	88369253	88216994.5	0.16873246268287537	Lower	4780	mds19-pos
HanXRQChr11	88369269	88660042	88514655.5	0.21168329026581084	Higher	4781	mds19-pos
HanXRQChr11	88660757	88924140	88792448.5	0.16759993285809827	Lower	4782	mds19-pos
HanXRQChr11	88924181	89002722	88963451.5	0.19759111197017684	Higher	4783	mds19-pos
HanXRQChr11	89002734	89174808	89088771	0.16951852883159949	Lower	4784	mds19-pos
HanXRQChr11	89174838	89737801	89456319.5	0.14748682005134361	Lower	4785	mds19-pos
HanXRQChr11	91041629	91330915	91186272	0.1710696674763214	Lower	4788	mds19-pos
HanXRQChr11	92355314	92566404	92460859	0.1578022686051542	Lower	4790	mds19-pos
HanXRQChr11	93069013	93652571	93360792	0.19047548044490428	Higher	4792	mds19-pos
HanXRQChr11	96596551	97329834	96963192.5	0.15010471871426814	Lower	4797	mds19-pos
HanXRQChr11	161680116	161913202	161796659	0.17595342743136952	Higher	4949	mds19-pos
HanXRQChr07	55875395	56650962	56263178.5	0.20656858921955637	Higher	2726	mds18-pos
HanXRQChr07	56650966	57306781	56978873.5	0.20625809555860966	Higher	2727	mds18-pos
HanXRQChr07	57306790	57642157	57474473.5	0.18335836995820065	Higher	2728	mds18-pos
HanXRQChr07	57642177	58472881	58057529	0.16553726655452097	Lower	2729	mds18-pos
HanXRQChr07	58473422	58969013	58721217.5	0.21577035761371152	Higher	2730	mds18-pos
HanXRQChr07	58969020	59187791	59078405.5	0.19025846720709208	Higher	2731	mds18-pos
HanXRQChr07	59187796	59396616	59292206	0.24741314837113523	Higher	2732	mds18-pos
HanXRQChr07	59396627	59647322	59521974.5	0.1906895717184602	Higher	2733	mds18-pos
HanXRQChr07	59647357	59704975	59676166	0.1404132553713812	Lower	2734	mds18-pos
HanXRQChr07	59704987	60024596	59864791.5	0.15553404765631382	Lower	2735	mds18-pos
HanXRQChr07	60024614	60126214	60075414	0.23178957067084108	Higher	2736	mds18-pos
HanXRQChr07	61042313	61290588	61166450.5	0.1474069016980989	Lower	2738	mds18-pos
HanXRQChr07	61290616	62041980	61666298	0.2668624350532878	Higher	2739	mds18-pos
HanXRQChr07	62070118	62299671	62184894.5	0.1867510242768795	Higher	2740	mds18-pos
HanXRQChr07	62299673	62682717	62491195	0.2360449126556046	Higher	2741	mds18-pos
HanXRQChr07	63199300	63330381	63264840.5	0.20084599684112547	Higher	2744	mds18-pos
HanXRQChr07	63330425	63506533	63418479	0.22196037409638159	Higher	2745	mds18-pos
HanXRQChr07	63506535	63731046	63618790.5	0.23477705529191648	Higher	2746	mds18-pos
HanXRQChr07	63731049	63963716	63847382.5	0.17014628932629655	Lower	2747	mds18-pos
HanXRQChr07	64576409	64983567	64779988	0.2501123890024174	Higher	2749	mds18-pos
HanXRQChr07	64983576	65074759	65029167.5	0.23339197203267067	Higher	2750	mds18-pos
HanXRQChr07	65074816	65422515	65248665.5	0.15018087418448925	Lower	2751	mds18-pos
HanXRQChr07	83527271	83589674	83558472.5	0.1743719499499893	Lower	2826	mds18-pos
HanXRQChr07	55875395	56650962	56263178.5	0.3304427247411923	Higher	2726	mds15-pos
HanXRQChr07	56650966	57306781	56978873.5	0.4331392941719758	Higher	2727	mds15-pos
HanXRQChr07	57306790	57642157	57474473.5	0.34886898349723017	Higher	2728	mds15-pos
HanXRQChr07	57642177	58472881	58057529	0.34880955476388015	Higher	2729	mds15-pos
HanXRQChr07	58473422	58969013	58721217.5	0.41969997883187704	Higher	2730	mds15-pos
HanXRQChr07	58969020	59187791	59078405.5	0.3846818435481098	Higher	2731	mds15-pos
HanXRQChr07	59187796	59396616	59292206	0.48691852039640027	Higher	2732	mds15-pos
HanXRQChr07	59396627	59647322	59521974.5	0.3651432848625718	Higher	2733	mds15-pos
HanXRQChr07	59647357	59704975	59676166	0.3279651036021532	Higher	2734	mds15-pos
HanXRQChr07	59704987	60024596	59864791.5	0.41087277492296964	Higher	2735	mds15-pos
HanXRQChr07	60024614	60126214	60075414	0.39121728367180536	Higher	2736	mds15-pos
HanXRQChr07	60126307	61042301	60584304	0.17377529687613724	Lower	2737	mds15-pos
HanXRQChr07	61042313	61290588	61166450.5	0.3498648321745805	Higher	2738	mds15-pos
HanXRQChr07	61290616	62041980	61666298	0.45247620363847213	Higher	2739	mds15-pos
HanXRQChr07	62070118	62299671	62184894.5	0.3769960363302285	Higher	2740	mds15-pos
HanXRQChr07	62299673	62682717	62491195	0.40169449291657783	Higher	2741	mds15-pos
HanXRQChr07	62928220	63199294	63063757	0.2519462672040463	Higher	2743	mds15-pos
HanXRQChr07	63199300	63330381	63264840.5	0.3729178185003438	Higher	2744	mds15-pos
HanXRQChr07	63330425	63506533	63418479	0.45864756678295315	Higher	2745	mds15-pos
HanXRQChr07	63506535	63731046	63618790.5	0.4427467727938535	Higher	2746	mds15-pos
HanXRQChr07	63731049	63963716	63847382.5	0.3452564259292026	Higher	2747	mds15-pos
HanXRQChr07	64576409	64983567	64779988	0.4673382367299073	Higher	2749	mds15-pos
HanXRQChr07	64983576	65074759	65029167.5	0.4055669061490278	Higher	2750	mds15-pos
HanXRQChr07	65074816	65422515	65248665.5	0.3440980629671476	Higher	2751	mds15-pos
HanXRQChr07	83071363	83527268	83299315.5	0.15025939760948465	Lower	2825	mds15-pos
HanXRQChr07	83527271	83589674	83558472.5	0.29889912324585527	Higher	2826	mds15-pos
HanXRQChr07	83589949	83851121	83720535	0.18946181788039468	Higher	2827	mds15-pos
HanXRQChr17	13387636	13939776	13663706	0.22242576195593647	Higher	7604	mds12-pos
HanXRQChr17	13939929	13994441	13967185	0.402381462110259	Higher	7605	mds12-pos
HanXRQChr17	13994808	14143909	14069358.5	0.2579183768000003	Higher	7606	mds12-pos
HanXRQChr17	14144235	14502165	14323200	0.2613038890599656	Higher	7607	mds12-pos
HanXRQChr17	15248439	16164738	15706588.5	0.2579701012919722	Higher	7610	mds12-pos
HanXRQChr17	16164912	16220428	16192670	0.34827168716849743	Higher	7611	mds12-pos
HanXRQChr17	16220433	16287145	16253789	0.3785397202946576	Higher	7612	mds12-pos
HanXRQChr17	16287147	16427953	16357550	0.3221806119846246	Higher	7613	mds12-pos
HanXRQChr17	16427969	16532876	16480422.5	0.2762150856377498	Higher	7614	mds12-pos
HanXRQChr17	16532883	16701394	16617138.5	0.34206928411269016	Higher	7615	mds12-pos
HanXRQChr17	16701395	16916432	16808913.5	0.3531276385594731	Higher	7616	mds12-pos
HanXRQChr17	16916776	17077087	16996931.5	0.4039440835458374	Higher	7617	mds12-pos
HanXRQChr17	17077090	17221916	17149503	0.3098876907805637	Higher	7618	mds12-pos
HanXRQChr17	17221950	17330939	17276444.5	0.25738544666052415	Higher	7619	mds12-pos
HanXRQChr17	17330940	17603187	17467063.5	0.24624423389949548	Higher	7620	mds12-pos
HanXRQChr17	17613482	17643979	17628730.5	0.33961230140437115	Higher	7621	mds12-pos
HanXRQChr17	17643980	17795322	17719651	0.3804362329804897	Higher	7622	mds12-pos
HanXRQChr17	17795326	17851394	17823360	0.35874605593727965	Higher	7623	mds12-pos
HanXRQChr17	17851400	17968721	17910060.5	0.20194176390439197	Lower	7624	mds12-pos
HanXRQChr17	18395923	18643875	18519899	0.3541841125545396	Higher	7626	mds12-pos
HanXRQChr17	18643903	19037743	18840823	0.2960607769542542	Higher	7627	mds12-pos
HanXRQChr17	19037751	19130520	19084135.5	0.38182652367277364	Higher	7628	mds12-pos
HanXRQChr17	19130531	19255750	19193140.5	0.3592194714605527	Higher	7629	mds12-pos
HanXRQChr17	19255769	19319075	19287422	0.335511274415277	Higher	7630	mds12-pos
HanXRQChr17	19319141	19935324	19627232.5	0.25333022606380656	Higher	7631	mds12-pos
HanXRQChr17	19935334	20259230	20097282	0.38853734513268723	Higher	7632	mds12-pos
HanXRQChr17	20259246	20324412	20291829	0.30251226847065066	Higher	7633	mds12-pos
HanXRQChr17	20324878	20379326	20352102	0.345358254119932	Higher	7634	mds12-pos
HanXRQChr17	20379343	20405675	20392509	0.31503642317069736	Higher	7635	mds12-pos
HanXRQChr17	20405685	20505737	20455711	0.3050574449790305	Higher	7636	mds12-pos
HanXRQChr17	20505777	20582036	20543906.5	0.3873934707424796	Higher	7637	mds12-pos
HanXRQChr17	20591406	20889673	20740539.5	0.3523066045819243	Higher	7638	mds12-pos
HanXRQChr17	20889675	21126035	21007855	0.26931620753751884	Higher	7639	mds12-pos
HanXRQChr17	21126036	21204789	21165412.5	0.33958800346434037	Higher	7640	mds12-pos
HanXRQChr17	21204860	21575778	21390319	0.3029853019261225	Higher	7641	mds12-pos
HanXRQChr17	21575780	21695019	21635399.5	0.3501612822759982	Higher	7642	mds12-pos
HanXRQChr17	21695038	22074757	21884897.5	0.36884466406465627	Higher	7643	mds12-pos
HanXRQChr17	22074785	22191753	22133269	0.3010177428218795	Higher	7644	mds12-pos
HanXRQChr17	22191765	22282433	22237099	0.34908192160029905	Higher	7645	mds12-pos
HanXRQChr17	22282445	22442489	22362467	0.32119539605614666	Higher	7646	mds12-pos
HanXRQChr17	22442500	22570848	22506674	0.32426653975042485	Higher	7647	mds12-pos
HanXRQChr17	22570852	22693466	22632159	0.30544428828047204	Higher	7648	mds12-pos
HanXRQChr17	22693470	22852694	22773082	0.3646294171448735	Higher	7649	mds12-pos
HanXRQChr17	22852723	22886848	22869785.5	0.3017810559875004	Higher	7650	mds12-pos
HanXRQChr17	22886898	22944988	22915943	0.3255933547443469	Higher	7651	mds12-pos
HanXRQChr17	22944991	23685620	23315305.5	0.3467848297983357	Higher	7652	mds12-pos
HanXRQChr17	23685659	23790780	23738219.5	0.3466331358932135	Higher	7653	mds12-pos
HanXRQChr17	23790792	23862816	23826804	0.32776772538507737	Higher	7654	mds12-pos
HanXRQChr17	23862829	24003328	23933078.5	0.2813717096739213	Higher	7655	mds12-pos
HanXRQChr17	24003345	24142164	24072754.5	0.3338965873078785	Higher	7656	mds12-pos
HanXRQChr17	24142167	24272454	24207310.5	0.32634884945743664	Higher	7657	mds12-pos
HanXRQChr17	24272456	24463723	24368089.5	0.3287742951159387	Higher	7658	mds12-pos
HanXRQChr17	24463810	24539862	24501836	0.2739673436140197	Higher	7659	mds12-pos
HanXRQChr17	24539943	24622195	24581069	0.3629834412054972	Higher	7660	mds12-pos
HanXRQChr17	24622200	24685662	24653931	0.36375294283967774	Higher	7661	mds12-pos
HanXRQChr17	24685665	24789890	24737777.5	0.2671490185402682	Higher	7662	mds12-pos
HanXRQChr17	24789913	25098106	24944009.5	0.2466738448280114	Higher	7663	mds12-pos
HanXRQChr17	25098120	25378819	25238469.5	0.2602261394148167	Higher	7664	mds12-pos
HanXRQChr17	25378861	25462617	25420739	0.35703568907519545	Higher	7665	mds12-pos
HanXRQChr17	25462641	25556633	25509637	0.28451248636270465	Higher	7666	mds12-pos
HanXRQChr17	25556645	25675798	25616221.5	0.35065262740395253	Higher	7667	mds12-pos
HanXRQChr17	25675822	25737421	25706621.5	0.23528479507881808	Higher	7668	mds12-pos
HanXRQChr17	25737500	25846323	25791911.5	0.3414162773238514	Higher	7669	mds12-pos
HanXRQChr17	26006273	26283657	26144965	0.26578894601075936	Higher	7671	mds12-pos
HanXRQChr17	26283660	27154685	26719172.5	0.33574228160808445	Higher	7672	mds12-pos
HanXRQChr17	39365454	39674483	39519968.5	0.2243495920802509	Higher	7714	mds12-pos
HanXRQChr17	39674484	39846561	39760522.5	0.38211569219074093	Higher	7715	mds12-pos
HanXRQChr06	518525	724897	621711	-0.5256127606586971	Higher	2322	mds11-neg
HanXRQChr06	8451944	8847101	8649522.5	-0.39953798244715244	Higher	2380	mds11-neg
HanXRQChr06	50871752	51218638	51045195	-0.6305570522538594	Higher	2536	mds11-neg
HanXRQChr06	51218662	51743376	51481019	-0.6880222501082597	Higher	2537	mds11-neg
HanXRQChr06	51743391	52533372	52138381.5	-0.3286980403510106	Higher	2538	mds11-neg
HanXRQChr06	52533379	52865817	52699598	-0.6902438202217688	Higher	2539	mds11-neg
HanXRQChr06	52865821	53105520	52985670.5	-0.6925897772110192	Higher	2540	mds11-neg
HanXRQChr06	53105553	53652702	53379127.5	-0.5934921575978322	Higher	2541	mds11-neg
HanXRQChr06	53652714	54141900	53897307	-0.6860615722836536	Higher	2542	mds11-neg
HanXRQChr06	54141921	54468626	54305273.5	-0.6400901697859169	Higher	2543	mds11-neg
HanXRQChr06	54676315	55240194	54958254.5	-0.32935696392993496	Higher	2545	mds11-neg
HanXRQChr06	55240228	55769865	55505046.5	-0.617792939986401	Higher	2546	mds11-neg
HanXRQChr06	55769891	56394542	56082216.5	-0.5725918879375347	Higher	2547	mds11-neg
HanXRQChr06	56394543	56932755	56663649	-0.5936283442293693	Higher	2548	mds11-neg
HanXRQChr06	58225290	59339434	58782362	-0.4740167536058653	Higher	2552	mds11-neg
HanXRQChr06	59339442	59581362	59460402	-0.6894375677154804	Higher	2553	mds11-neg
HanXRQChr06	59581379	59755493	59668436	-0.6302514347991315	Higher	2554	mds11-neg
HanXRQChr06	59755551	60237443	59996497	-0.6283793018490493	Higher	2555	mds11-neg
HanXRQChr06	60237473	60456127	60346800	-0.6065524662237478	Higher	2556	mds11-neg
HanXRQChr06	60456154	60713514	60584834	-0.6657613899129254	Higher	2557	mds11-neg
HanXRQChr06	60714302	61542875	61128588.5	-0.6002601982891439	Higher	2558	mds11-neg
HanXRQChr06	61542947	62199533	61871240	-0.7214457783999358	Higher	2559	mds11-neg
HanXRQChr06	62199554	62326042	62262798	-0.7022682001979426	Higher	2560	mds11-neg
HanXRQChr06	62326117	63042088	62684102.5	-0.6981401306001124	Higher	2561	mds11-neg
HanXRQChr06	63042089	63231112	63136600.5	-0.383807010696498	Higher	2562	mds11-neg
HanXRQChr06	63231117	63789343	63510230	-0.6365994853707004	Higher	2563	mds11-neg
HanXRQChr06	64937279	65672287	65304783	-0.44384227681171207	Higher	2565	mds11-neg
HanXRQChr06	69873249	70304849	70089049	-0.2858553667549914	Higher	2571	mds11-neg
HanXRQChr06	71035187	71462494	71248840.5	-0.5205192154371683	Higher	2573	mds11-neg
HanXRQChr06	72983269	74771340	73877304.5	-0.5114572012283866	Higher	2577	mds11-neg
HanXRQChr01	1210	529827	265518.5	-0.45872061460250935	Higher	1	mds08-neg
HanXRQChr01	529830	1090910	810370	-0.2845573932851803	Higher	2	mds08-neg
HanXRQChr01	1090922	1394029	1242475.5	-0.45018543266078165	Higher	3	mds08-neg
HanXRQChr01	1394034	1660443	1527238.5	-0.45367523886357725	Higher	4	mds08-neg
